ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,mp_firstname,mp_surname,mp_gender,first_party,mp_name_2019,drought_day_change_2065,ann_rain_2019,max5day_rain_mm_change_2065,ann_rain_change_mmday_2065,warmest_dayofyear_change_oC_2065,ann_warming_oC_2065,number_heatwave_days_change_2065
E14000825,E12000002,Morecambe and Lunesdale,Lancashire,North West,England,County,David,Morris,Male,Con,David Morris,0.932694,0.101456,21.43041,0.262463,5.281108,2.962293,4.575908
E14000826,E12000003,Morley and Outwood,West Yorkshire,Yorkshire and The Humber,England,County,Andrea,Jenkyns,Female,Con,Andrea Jenkyns,3.135629,0.11524,3.09267,-0.13235,6.316886,3.212752,10.71389
E14000827,E12000008,New Forest East,Hampshire,South East,England,County,Julian,Lewis,Male,Con,Julian Lewis,3.005752,0.144209,10.6475,-0.07351,6.850701,3.372413,21.10727
E14000828,E12000008,New Forest West,Hampshire,South East,England,County,Desmond,Swayne,Male,Con,Desmond Swayne,3.04559,0.152544,10.08596,-0.0804,7.12634,3.373897,21.78691
E14000829,E12000004,Newark,Nottinghamshire,East Midlands,England,County,Robert,Jenrick,Male,Con,Robert Jenrick,3.178133,0.128566,1.666539,-0.1138,6.805336,3.268232,18.71772
E14000830,E12000008,Newbury,Berkshire,South East,England,County,Laura,Farris,Female,Con,Laura Farris,3.459543,0.088266,6.083269,-0.13189,7.168355,3.40834,21.58326
E14000831,E12000001,Newcastle Upon Tyne Central,Tyne and Wear,North East,England,Borough,Chi,Onwurah,Female,Lab,Chi Onwurah,3.13234,0.09281,0.48083,-0.13231,5.216013,3.022065,4.198643
E14000832,E12000001,Newcastle Upon Tyne East,Tyne and Wear,North East,England,Borough,Nicholas,Brown,Male,Lab,Nicholas Brown,3.13234,0.09281,0.48083,-0.13231,5.216013,3.022065,4.198643
E14000833,E12000001,Newcastle Upon Tyne North,Tyne and Wear,North East,England,Borough,Catherine,McKinnell,Female,Lab,Catherine McKinnell,3.13234,0.09281,0.48083,-0.13231,5.216013,3.022065,4.198643
E14000834,E12000005,Newcastle-Under-Lyme,Staffordshire,West Midlands,England,Borough,Aaron,Bell,Male,Con,Aaron Bell,2.54153,0.21522,4.72622,-0.07521,6.385094,3.146536,10.3206
E14000835,E12000009,Newton Abbot,Devon,South West,England,County,Anne Marie,Morris,Female,Con,Anne Marie Morris,3.575346,0.255353,4.876327,-0.22828,6.660014,3.179254,13.63461
E14000836,E12000003,"Normanton, Pontefract and Castleford",West Yorkshire,Yorkshire and The Humber,England,County,Yvette,Cooper,Female,Lab,Yvette Cooper,2.818016,0.042227,2.673854,-0.08479,6.454614,3.202957,15.31259
E14000837,E12000009,North Cornwall,Cornwall,South West,England,County,Scott,Mann,Male,Con,Scott Mann,2.616044,0.195066,9.056867,-0.11528,6.416575,3.024782,11.35663
E14000838,E12000009,North Devon,Devon,South West,England,County,Selaine,Saxby,Female,Con,Selaine Saxby,2.899869,0.258378,10.66615,-0.13604,6.565803,3.105058,12.53699
E14000839,E12000009,North Dorset,Dorset,South West,England,County,Simon,Hoare,Male,Con,Simon Hoare,3.121092,0.149568,9.968892,-0.10681,7.133143,3.334875,21.28495
E14000840,E12000001,North Durham,Durham,North East,England,County,Kevan,Jones,Male,Lab,Kevan Jones,3.515242,0.240245,-1.08094,-0.16873,5.873918,3.049427,5.807575
E14000841,E12000006,North East Bedfordshire,Bedfordshire,East,England,County,Richard,Fuller,Male,Con,Richard Fuller,3.634642,0.147041,5.449819,-0.11032,7.097886,3.419793,23.30167
E14000842,E12000006,North East Cambridgeshire,Cambridgeshire,East,England,County,Stephen,Barclay,Male,Con,Stephen Barclay,3.327261,0.088643,4.568098,-0.10412,7.002229,3.352332,22.56087
E14000843,E12000004,North East Derbyshire,Derbyshire,East Midlands,England,County,Lee,Rowley,Male,Con,Lee Rowley,3.191337,0.373689,3.02817,-0.16258,6.638329,3.255149,12.18538
E14000844,E12000008,North East Hampshire,Hampshire,South East,England,County,Ranil,Jayawardena,Male,Con,Ranil Jayawardena,3.558289,0.092044,5.270502,-0.13476,7.175703,3.445891,22.98865
E14000845,E12000006,North East Hertfordshire,Hertfordshire,East,England,County,Oliver,Heald,Male,Con,Oliver Heald,3.456614,0.078961,6.356782,-0.10561,6.915885,3.436755,22.89718
E14000846,E12000009,North East Somerset,Avon,South West,England,County,Jacob,Rees-Mogg,Male,Con,Jacob Rees-Mogg,2.981097,0.112518,8.664052,-0.09833,7.014966,3.289873,17.96277
E14000847,E12000005,North Herefordshire,Hereford and Worcester,West Midlands,England,County,Bill,Wiggin,Male,Con,Bill Wiggin,3.613891,0.091715,3.995539,-0.17222,6.959175,3.233428,16.81608
E14000848,E12000006,North Norfolk,Norfolk,East,England,County,Duncan,Baker,Male,Con,Duncan Baker,3.471221,0.137608,2.936379,-0.12615,5.597928,3.170264,12.58795
E14000849,E12000005,North Shropshire,Shropshire,West Midlands,England,County,Owen,Paterson,Male,Con,Owen Paterson,3.191982,0.193539,2.275233,-0.13117,6.633535,3.120162,13.82958
E14000850,E12000009,North Somerset,Avon,South West,England,County,Liam,Fox,Male,Con,Liam Fox,2.797939,0.174516,9.836846,-0.07645,6.533736,3.267499,15.90436
E14000851,E12000009,North Swindon,Wiltshire,South West,England,County,Justin,Tomlinson,Male,Con,Justin Tomlinson,3.064717,0.098888,7.282809,-0.10222,7.086252,3.366578,20.06918
E14000852,E12000008,North Thanet,Kent,South East,England,County,Roger,Gale,Male,Con,Roger Gale,3.606887,0.043292,6.022505,-0.12813,5.885574,3.309636,15.02767
E14000853,E12000001,North Tyneside,Tyne and Wear,North East,England,Borough,Mary,Glindon,Female,Lab,Mary Glindon,3.13234,0.09281,0.48083,-0.13231,5.216013,3.022065,4.198643
E14000854,E12000005,North Warwickshire,Warwickshire,West Midlands,England,County,Craig,Tracey,Male,Con,Craig Tracey,3.149076,0.151147,4.844655,-0.12073,6.811475,3.295468,17.87063
E14000855,E12000006,North West Cambridgeshire,Cambridgeshire,East,England,County,Shailesh,Vara,Male,Con,Shailesh Vara,3.372109,0.130384,4.674281,-0.10993,7.047995,3.366316,22.27487
E14000856,E12000001,North West Durham,Durham,North East,England,County,Richard,Holden,Male,Con,Richard Holden,3.413043,0.131665,2.329123,-0.21315,5.775289,3.107335,3.341297
E14000857,E12000008,North West Hampshire,Hampshire,South East,England,County,Kit,Malthouse,Male,Con,Kit Malthouse,3.370804,0.138754,6.053138,-0.12434,7.249654,3.414298,22.17036
E14000858,E12000004,North West Leicestershire,Leicestershire,East Midlands,England,County,Andrew,Bridgen,Male,Con,Andrew Bridgen,3.207738,0.18613,4.998826,-0.1121,6.795935,3.278267,18.51627
E14000859,E12000006,North West Norfolk,Norfolk,East,England,County,James,Wild,Male,Con,James Wild,3.415637,0.043715,3.398034,-0.13488,6.457498,3.272747,17.10038
E14000860,E12000009,North Wiltshire,Wiltshire,South West,England,County,James,Gray,Male,Con,James Gray,2.990146,0.114825,8.836413,-0.08431,7.093795,3.339316,19.38374
E14000861,E12000004,Northampton North,Northamptonshire,East Midlands,England,Borough,Michael,Ellis,Male,Con,Michael Ellis,3.47156,0.169385,5.39196,-0.11931,7.117867,3.381582,20.65919
E14000862,E12000004,Northampton South,Northamptonshire,East Midlands,England,Borough,Andrew,Lewer,Male,Con,Andrew Lewer,3.47156,0.169385,5.39196,-0.11931,7.117867,3.381582,20.65919
E14000863,E12000006,Norwich North,Norfolk,East,England,Borough,Chloe,Smith,Female,Con,Chloe Smith,3.528037,0.031571,3.582581,-0.10845,6.172167,3.2378,16.35895
E14000864,E12000006,Norwich South,Norfolk,East,England,Borough,Clive,Lewis,Male,Lab,Clive Lewis,3.555019,0.0242,2.672874,-0.12208,6.367426,3.287785,17.69559
E14000865,E12000004,Nottingham East,Nottinghamshire,East Midlands,England,Borough,Nadia,Whittome,Female,Lab,Nadia Whittome,3.19054,0.157864,2.17398,-0.11833,6.782532,3.29436,18.33028
E14000866,E12000004,Nottingham North,Nottinghamshire,East Midlands,England,Borough,Alex,Norris,Male,Lab,Alex Norris,3.01222,0.143926,2.465821,-0.12062,6.692662,3.304031,16.89192
E14000867,E12000004,Nottingham South,Nottinghamshire,East Midlands,England,Borough,Lilian,Greenwood,Female,Lab,Lilian Greenwood,3.01222,0.143926,2.465821,-0.12062,6.692662,3.304031,16.89192
E14000868,E12000005,Nuneaton,Warwickshire,West Midlands,England,County,Marcus,Jones,Male,Con,Marcus Jones,3.027083,0.114749,5.262219,-0.10871,6.845393,3.31282,18.71408
E14000869,E12000007,Old Bexley and Sidcup,London,London,England,Borough,James,Brokenshire,Male,Con,James Brokenshire,3.564755,0.079226,7.871071,-0.11299,6.448222,3.457554,21.73372
E14000870,E12000002,Oldham East and Saddleworth,Greater Manchester,North West,England,County,Debbie,Abrahams,Female,Lab,Debbie Abrahams,2.376307,0.438927,7.129027,-0.06328,6.20572,3.192198,5.960178
E14000871,E12000002,Oldham West and Royton,Greater Manchester,North West,England,Borough,Jim,McMahon,Male,Lab,Jim McMahon,1.753162,0.426429,8.795093,0.045352,5.746796,3.193208,6.690165
E14000872,E12000007,Orpington,London,London,England,Borough,Gareth,Bacon,Male,Con,Gareth Bacon,3.617144,0.049772,6.747414,-0.13238,6.868594,3.424347,21.55412
E14000873,E12000008,Oxford East,Oxfordshire,South East,England,Borough,Anneliese,Dodds,Female,Lab,Anneliese Dodds,3.234736,0.093308,4.693045,-0.10274,7.009414,3.411043,22.71302
E14000874,E12000008,Oxford West and Abingdon,Oxfordshire,South East,England,County,Layla,Moran,Female,LD,Layla Moran,3.218804,0.075396,5.391031,-0.09899,7.04692,3.409364,23.17988
E14000875,E12000002,Pendle,Lancashire,North West,England,Borough,Andrew,Stephenson,Male,Con,Andrew Stephenson,2.599994,0.174214,7.72111,-0.0794,5.938727,3.115312,5.504469
E14000876,E12000003,Penistone and Stocksbridge,South Yorkshire,Yorkshire and The Humber,England,County,Miriam,Cates,Female,Con,Miriam Cates,3.183964,0.303675,4.623568,-0.19158,6.282601,3.233422,6.397903
E14000877,E12000002,Penrith and The Border,Cumbria,North West,England,County,Neil,Hudson,Male,Con,Neil Hudson,1.986181,0.114768,10.16355,0.009638,5.709648,3.011822,4.01216
E14000878,E12000006,Peterborough,Cambridgeshire,East,England,Borough,Paul,Bristow,Male,Con,Paul Bristow,3.361708,0.117707,3.78786,-0.11672,6.980817,3.342943,20.67989
E14000879,E12000009,"Plymouth, Moor View",Devon,South West,England,Borough,Johnny,Mercer,Male,Con,Johnny Mercer,1.995012,0.208388,18.74002,0.026765,6.50981,3.154511,11.87219
E14000880,E12000009,"Plymouth, Sutton and Devonport",Devon,South West,England,Borough,Luke,Pollard,Male,Lab,Luke Pollard,1.904267,0.078006,22.91461,0.058837,6.411032,3.151708,10.8218
E14000881,E12000009,Poole,Dorset,South West,England,Borough,Robert,Syms,Male,Con,Robert Syms,2.932414,0.209304,12.03612,-0.07596,6.589771,3.318925,18.37422
E14000882,E12000007,Poplar and Limehouse,London,London,England,Borough,Apsana,Begum,Female,Lab,Apsana Begum,2.978216,0.079335,8.196966,-0.07661,5.926891,3.505979,23.01896
E14000883,E12000008,Portsmouth North,Hampshire,South East,England,Borough,Penny,Mordaunt,Female,Con,Penny Mordaunt,2.464599,0.256103,16.36027,-0.00201,6.990446,3.426897,19.03842
E14000884,E12000008,Portsmouth South,Hampshire,South East,England,Borough,Stephen,Morgan,Male,Lab,Stephen Morgan,2.464599,0.256103,16.36027,-0.00201,6.990446,3.426897,19.03842
E14000885,E12000002,Preston,Lancashire,North West,England,Borough,Mark,Hendrick,Male,Lab,Mark Hendrick,1.50002,0.315359,10.65293,0.112705,5.441902,3.006998,5.946908
E14000886,E12000003,Pudsey,West Yorkshire,Yorkshire and The Humber,England,Borough,Stuart,Andrew,Male,Con,Stuart Andrew,3.100689,0.070876,3.530706,-0.12419,6.059224,3.220567,9.932926
E14000887,E12000007,Putney,London,London,England,Borough,Fleur,Anderson,Female,Lab,Fleur Anderson,3.13213,0.042511,8.030806,-0.09377,6.216953,3.518713,22.71065
E14000888,E12000006,Rayleigh and Wickford,Essex,East,England,County,Mark,Francois,Male,Con,Mark Francois,3.696704,0.04844,5.782451,-0.10885,6.304959,3.387306,18.15927
E14000889,E12000008,Reading East,Berkshire,South East,England,Borough,Mathew,Rodda,Male,Lab,Mathew Rodda,3.528581,0.031159,4.739772,-0.11909,7.079511,3.459718,23.28647
E14000890,E12000008,Reading West,Berkshire,South East,England,County,Alok,Sharma,Male,Con,Alok Sharma,3.492783,0.055324,5.045895,-0.12584,7.139103,3.448853,22.75307
E14000891,E12000001,Redcar,Cleveland,North East,England,Borough,Jacob,Young,Male,Con,Jacob Young,3.791723,0.079471,-1.8307,-0.20489,5.647549,3.054164,6.039095
E14000892,E12000005,Redditch,Hereford and Worcester,West Midlands,England,County,Rachel,Maclean,Female,Con,Rachel Maclean,3.205746,0.166874,5.53565,-0.1129,7.031903,3.31313,21.02157
E14000893,E12000008,Reigate,Surrey,South East,England,Borough,Crispin,Blunt,Male,Con,Crispin Blunt,3.254816,0.10926,9.42624,-0.10604,6.94696,3.470163,21.09534
E14000894,E12000002,Ribble Valley,Lancashire,North West,England,County,Nigel,Evans,Male,Con,Nigel Evans,1.637072,0.328066,12.83924,0.081078,5.663245,3.047703,4.953421
E14000895,E12000003,Richmond (Yorks),North Yorkshire,Yorkshire and The Humber,England,County,Rishi,Sunak,Male,Con,Rishi Sunak,3.053861,0.176255,3.939721,-0.15517,6.036457,3.113688,6.51315
E14000896,E12000007,Richmond Park,London,London,England,Borough,Sarah,Olney,Female,LD,Sarah Olney,3.13213,0.042511,8.030806,-0.09377,6.216953,3.518713,22.71065
E14000897,E12000002,Rochdale,Greater Manchester,North West,England,County,Tony,Lloyd,Male,Lab,Tony Lloyd,2.090908,0.459747,9.927871,0.000305,5.809871,3.190166,5.585099
E14000898,E12000008,Rochester and Strood,Kent,South East,England,County,Kelly,Tolhurst,Female,Con,Kelly Tolhurst,3.817257,0.000888,4.963155,-0.13936,5.787494,3.368802,16.97965
E14000899,E12000006,Rochford and Southend East,Essex,East,England,County,James,Duddridge,Male,Con,James Duddridge,3.860408,0.028763,4.713548,-0.11357,6.001654,3.335231,17.9061
E14000900,E12000007,Romford,London,London,England,Borough,Andrew,Rosindell,Male,Con,Andrew Rosindell,3.184135,0.090815,8.176123,-0.08763,6.047495,3.479979,20.98699
E14000901,E12000008,Romsey and Southampton North,Hampshire,South East,England,County,Caroline,Nokes,Female,Con,Caroline Nokes,3.049716,0.21285,7.920011,-0.091,7.171639,3.407873,23.138
E14000902,E12000002,Rossendale and Darwen,Lancashire,North West,England,Borough,Jake,Berry,Male,Con,Jake Berry,1.998014,0.291328,11.01817,0.034671,5.666033,3.120906,5.000973
E14000903,E12000003,Rother Valley,South Yorkshire,Yorkshire and The Humber,England,County,Alexander,Stafford,Male,Con,Alexander Stafford,3.286263,0.105523,0.79516,-0.13495,6.605825,3.258251,15.28907
E14000904,E12000003,Rotherham,South Yorkshire,Yorkshire and The Humber,England,Borough,Sarah,Champion,Female,Lab,Sarah Champion,3.260534,0.167708,2.551342,-0.168,6.470624,3.274353,11.49474
E14000905,E12000005,Rugby,Warwickshire,West Midlands,England,County,Mark,Pawsey,Male,Con,Mark Pawsey,3.274653,0.156549,6.095463,-0.10798,6.965727,3.332992,19.29767
E14000906,E12000007,"Ruislip, Northwood and Pinner",London,London,England,Borough,David,Simmonds,Male,Con,David Simmonds,3.086439,0.057536,8.226425,-0.09162,6.096477,3.515941,22.02755
E14000907,E12000008,Runnymede and Weybridge,Surrey,South East,England,County,Ben,Spencer,Male,Con,Ben Spencer,3.69627,0.091248,7.220486,-0.12016,7.022824,3.471538,24.21546
E14000908,E12000004,Rushcliffe,Nottinghamshire,East Midlands,England,County,Ruth,Edwards,Female,Con,Ruth Edwards,3.042234,0.113618,4.963294,-0.10463,6.817434,3.292987,18.55141
E14000909,E12000004,Rutland and Melton,Leicestershire,East Midlands,England,County,Alicia,Kearns,Female,Con,Alicia Kearns,3.364999,0.127672,4.270875,-0.12412,6.924221,3.32704,17.86671
E14000910,E12000006,Saffron Walden,Essex,East,England,County,Kemi,Badenoch,Female,Con,Kemi Badenoch,3.525579,0.07474,6.438191,-0.10179,6.920724,3.431748,22.91929
E14000911,E12000002,Salford and Eccles,Greater Manchester,North West,England,Borough,Rebecca,Long-Bailey,Female,Lab,Rebecca Long-Bailey,1.625269,0.372689,8.64094,0.049331,5.457702,3.152782,7.395435
E14000912,E12000009,Salisbury,Wiltshire,South West,England,County,John,Glen,Male,Con,John Glen,3.333439,0.169671,7.481175,-0.12188,7.19333,3.368281,22.0437
E14000913,E12000003,Scarborough and Whitby,North Yorkshire,Yorkshire and The Humber,England,County,Robert,Goodwill,Male,Con,Robert Goodwill,3.364489,0.128427,0.257595,-0.17129,5.71954,3.047715,6.115308
E14000914,E12000003,Scunthorpe,Humberside,Yorkshire and The Humber,England,County,Holly,Mumby-Croft,Female,Con,Holly Mumby-Croft,3.015434,0.097662,1.76777,-0.09798,6.430372,3.197216,16.71331
E14000915,E12000001,Sedgefield,Durham,North East,England,County,Paul,Howell,Male,Con,Paul Howell,3.440822,0.150427,-0.47087,-0.16339,5.901918,3.061157,6.725157
E14000916,E12000002,Sefton Central,Merseyside,North West,England,County,Bill,Esterson,Male,Lab,Bill Esterson,1.928705,0.206509,10.42871,-0.02204,5.00985,3.042784,6.31014
E14000917,E12000003,Selby and Ainsty,North Yorkshire,Yorkshire and The Humber,England,County,Nigel,Adams,Male,Con,Nigel Adams,3.008018,0.06054,2.401613,-0.08549,6.429048,3.18095,14.70397
E14000918,E12000008,Sevenoaks,Kent,South East,England,County,Laura,Trott,Female,Con,Laura Trott,3.575286,0.050107,6.644706,-0.138,6.883844,3.41644,20.97658
E14000919,E12000003,Sheffield Central,South Yorkshire,Yorkshire and The Humber,England,Borough,Paul,Blomfield,Male,Lab,Paul Blomfield,3.260534,0.167708,2.551342,-0.168,6.470624,3.274353,11.49474
E14000920,E12000003,Sheffield South East,South Yorkshire,Yorkshire and The Humber,England,Borough,Clive,Betts,Male,Lab,Clive Betts,3.260534,0.167708,2.551342,-0.168,6.470624,3.274353,11.49474
E14000921,E12000003,"Sheffield, Brightside and Hillsborough",South Yorkshire,Yorkshire and The Humber,England,Borough,Gill,Furniss,Female,Lab,Gill Furniss,3.260534,0.167708,2.551342,-0.168,6.470624,3.274353,11.49474
E14000922,E12000003,"Sheffield, Hallam",South Yorkshire,Yorkshire and The Humber,England,County,Olivia,Blake,Female,Lab,Olivia Blake,3.249863,0.229278,4.087411,-0.20597,6.303565,3.272107,6.909525
E14000923,E12000003,"Sheffield, Heeley",South Yorkshire,Yorkshire and The Humber,England,Borough,Louise,Haigh,Female,Lab,Louise Haigh,3.266126,0.262582,2.620578,-0.17064,6.593826,3.260281,11.73116
E14000924,E12000004,Sherwood,Nottinghamshire,East Midlands,England,County,Mark,Spencer,Male,Con,Mark Spencer,3.202328,0.177768,1.361244,-0.12991,6.666723,3.261234,17.8203
E14000925,E12000003,Shipley,West Yorkshire,Yorkshire and The Humber,England,County,Philip,Davies,Male,Con,Philip Davies,3.073954,0.156085,2.972578,-0.14765,5.850445,3.205293,7.465912
E14000926,E12000005,Shrewsbury and Atcham,Shropshire,West Midlands,England,County,Daniel,Kawczynski,Male,Con,Daniel Kawczynski,3.428263,0.169551,3.149642,-0.14475,6.666324,3.167189,13.69262
E14000927,E12000008,Sittingbourne and Sheppey,Kent,South East,England,County,Gordon,Henderson,Male,Con,Gordon Henderson,3.752671,-0.02304,5.69181,-0.15332,6.424239,3.349581,17.67291
E14000928,E12000003,Skipton and Ripon,North Yorkshire,Yorkshire and The Humber,England,County,Julian,Smith,Male,Con,Julian Smith,2.448639,0.18881,8.918313,-0.04368,5.941216,3.112401,6.094985
E14000929,E12000004,Sleaford and North Hykeham,Lincolnshire,East Midlands,England,County,Caroline,Johnson,Female,Con,Caroline Johnson,3.059461,0.09738,2.252248,-0.10562,6.81857,3.274822,18.48136
E14000930,E12000008,Slough,Berkshire,South East,England,Borough,Tan,Dhesi,Male,Lab,Tan Dhesi,3.292845,0.014262,6.825162,-0.10594,6.804093,3.472406,22.05839
E14000931,E12000005,Solihull,West Midlands,West Midlands,England,Borough,Julian,Knight,Male,Con,Julian Knight,3.177552,0.255436,6.095442,-0.12755,6.841356,3.3357,17.10964
E14000932,E12000009,Somerton and Frome,Somerset,South West,England,County,David,Warburton,Male,Con,David Warburton,3.286693,0.118995,6.929258,-0.13818,7.134622,3.27306,20.09774
E14000933,E12000006,South Basildon and East Thurrock,Essex,East,England,County,Stephen,Metcalfe,Male,Con,Stephen Metcalfe,3.697886,0.054675,5.962298,-0.1142,6.24485,3.409815,18.78978
E14000934,E12000006,South Cambridgeshire,Cambridgeshire,East,England,County,Anthony,Browne,Male,Con,Anthony Browne,3.530238,0.092615,5.949598,-0.10273,7.002029,3.411013,24.16924
E14000935,E12000004,South Derbyshire,Derbyshire,East Midlands,England,County,Heather,Wheeler,Female,Con,Heather Wheeler,2.960762,0.188299,4.019508,-0.11488,6.793206,3.261035,17.65144
E14000936,E12000009,South Dorset,Dorset,South West,England,County,Richard,Drax,Male,Con,Richard Drax,2.650097,0.213345,14.04362,-0.05087,6.395744,3.266951,16.63551
E14000937,E12000006,South East Cambridgeshire,Cambridgeshire,East,England,County,Lucy,Frazer,Female,Con,Lucy Frazer,3.501085,0.086056,6.087735,-0.09704,7.000129,3.403946,23.30592
E14000938,E12000009,South East Cornwall,Cornwall,South West,England,County,Sheryll,Murray,Female,Con,Sheryll Murray,2.545366,0.226306,9.197928,-0.12224,6.469111,3.082227,13.01653
E14000939,E12000004,South Holland and The Deepings,Lincolnshire,East Midlands,England,County,John,Hayes,Male,Con,John Hayes,3.284448,0.092988,2.877091,-0.12025,6.730297,3.278972,18.82516
E14000940,E12000004,South Leicestershire,Leicestershire,East Midlands,England,County,Alberto,Costa,Male,Con,Alberto Costa,3.236465,0.119593,6.317211,-0.10942,6.933998,3.329576,18.16854
E14000941,E12000006,South Norfolk,Norfolk,East,England,County,Richard,Bacon,Male,Con,Richard Bacon,3.454392,0.02809,4.031389,-0.10979,6.355035,3.276311,17.64723
E14000942,E12000004,South Northamptonshire,Northamptonshire,East Midlands,England,County,Andrea,Leadsom,Female,Con,Andrea Leadsom,3.421064,0.142585,5.540683,-0.11722,7.088074,3.385599,20.94707
E14000943,E12000002,South Ribble,Lancashire,North West,England,County,Katherine,Fletcher,Female,Con,Katherine Fletcher,1.443043,0.258797,10.32563,0.103661,5.370496,2.987465,5.843094
E14000944,E12000001,South Shields,Tyne and Wear,North East,England,Borough,Emma,Lewell-Buck,Female,Lab,Emma Lewell-Buck,3.184979,0.117842,-0.364,-0.13971,5.006544,3.017989,4.433508
E14000945,E12000005,South Staffordshire,Staffordshire,West Midlands,England,County,Gavin,Williamson,Male,Con,Gavin Williamson,3.164258,0.270587,2.863331,-0.14527,6.352629,3.296439,14.46715
E14000946,E12000006,South Suffolk,Suffolk,East,England,County,James,Cartlidge,Male,Con,James Cartlidge,3.449203,0.066701,5.807095,-0.09825,6.637987,3.359328,21.27479
E14000947,E12000009,South Swindon,Wiltshire,South West,England,County,Robert,Buckland,Male,Con,Robert Buckland,3.064717,0.098888,7.282809,-0.10222,7.086252,3.366578,20.06918
E14000948,E12000008,South Thanet,Kent,South East,England,County,Craig,Mackinlay,Male,Con,Craig Mackinlay,3.606887,0.043292,6.022505,-0.12813,5.885574,3.309636,15.02767
E14000949,E12000006,South West Bedfordshire,Bedfordshire,East,England,County,Andrew,Selous,Male,Con,Andrew Selous,3.520904,0.130925,6.169125,-0.12033,6.839498,3.451766,19.7356
E14000950,E12000009,South West Devon,Devon,South West,England,County,Gary,Streeter,Male,Con,Gary Streeter,2.149078,0.186507,20.57151,0.009021,6.645495,3.153738,10.93662
E14000951,E12000006,South West Hertfordshire,Hertfordshire,East,England,County,Gagan,Mohindra,Male,Con,Gagan Mohindra,3.348628,0.071312,6.441158,-0.11458,6.688023,3.465873,18.77586
E14000952,E12000006,South West Norfolk,Norfolk,East,England,County,Elizabeth,Truss,Female,Con,Elizabeth Truss,3.356389,0.059264,5.263769,-0.1059,6.804885,3.339221,21.58869
E14000953,E12000008,South West Surrey,Surrey,South East,England,County,Jeremy,Hunt,Male,Con,Jeremy Hunt,3.364936,0.146088,8.927716,-0.12055,7.23418,3.417461,23.75059
E14000954,E12000009,South West Wiltshire,Wiltshire,South West,England,County,Andrew,Murrison,Male,Con,Andrew Murrison,3.328465,0.195362,7.659124,-0.13106,7.161796,3.326534,20.24878
E14000955,E12000008,"Southampton, Itchen",Hampshire,South East,England,Borough,Royston,Smith,Male,Con,Royston Smith,2.681661,0.213109,12.63396,-0.0428,7.003407,3.411783,20.64418
E14000956,E12000008,"Southampton, Test",Hampshire,South East,England,Borough,Alan,Whitehead,Male,Lab,Alan Whitehead,2.890953,0.132145,10.15999,-0.07065,7.011871,3.405248,21.62261
E14000957,E12000006,Southend West,Essex,East,England,Borough,David,Amess,Male,Con,David Amess,3.714329,0.062118,5.634919,-0.11777,5.333302,3.39323,17.80785
E14000958,E12000002,Southport,Merseyside,North West,England,Borough,Damien,Moore,Male,Con,Damien Moore,1.955556,0.254411,13.93115,-0.0188,4.863196,3.037135,6.35652
E14000959,E12000008,Spelthorne,Surrey,South East,England,Borough,Kwasi,Kwarteng,Male,Con,Kwasi Kwarteng,3.273316,0.051484,7.300387,-0.11015,6.351395,3.511409,22.68949
E14000960,E12000006,St Albans,Hertfordshire,East,England,County,Daisy,Cooper,Female,LD,Daisy Cooper,3.33394,0.073357,6.2901,-0.11073,6.488725,3.477585,19.69171
E14000961,E12000009,St Austell and Newquay,Cornwall,South West,England,County,Steve,Double,Male,Con,Steve Double,2.595494,0.236651,9.522333,-0.12258,6.461095,3.005149,10.37284
E14000962,E12000002,St Helens North,Merseyside,North West,England,Borough,Conor,McGinn,Male,Lab,Conor McGinn,1.978678,0.318775,6.160141,-0.00419,5.520359,3.062009,7.173615
E14000963,E12000002,St Helens South and Whiston,Merseyside,North West,England,Borough,Marie,Rimmer,Female,Lab,Marie Rimmer,2.173564,0.237803,4.245246,-0.04258,5.807931,3.056989,8.491006
E14000964,E12000009,St Ives,Cornwall,South West,England,County,Derek,Thomas,Male,Con,Derek Thomas,2.988993,0.100918,10.45884,-0.12258,6.228961,2.931634,7.960346
E14000965,E12000005,Stafford,Staffordshire,West Midlands,England,County,Theo,Clarke,Female,Con,Theo Clarke,3.058813,0.288198,3.19573,-0.12558,6.679665,3.212826,13.9224
E14000966,E12000005,Staffordshire Moorlands,Staffordshire,West Midlands,England,County,Karen,Bradley,Female,Con,Karen Bradley,2.501358,0.2319,7.328577,-0.07475,6.562125,3.204681,8.32111
E14000967,E12000002,Stalybridge and Hyde,Greater Manchester,North West,England,County,Jonathan,Reynolds,Male,Lab,Jonathan Reynolds,2.376307,0.438927,7.129027,-0.06328,6.20572,3.192198,5.960178
E14000968,E12000006,Stevenage,Hertfordshire,East,England,County,Stephen,McPartland,Male,Con,Stephen McPartland,3.402125,0.099649,5.957351,-0.10749,6.791708,3.438081,22.15358
E14000969,E12000002,Stockport,Greater Manchester,North West,England,Borough,Navendu,Mishra,Male,Lab,Navendu Mishra,1.839282,0.372841,7.705874,0.028705,5.988148,3.165696,7.66171
E14000970,E12000001,Stockton North,Cleveland,North East,England,Borough,Alex,Cunningham,Male,Lab,Alex Cunningham,3.625217,0.066258,-1.8295,-0.19303,5.569014,3.078712,6.824388
E14000971,E12000001,Stockton South,Cleveland,North East,England,Borough,Matt,Vickers,Male,Con,Matt Vickers,3.421253,0.061904,1.891532,-0.14339,6.205335,3.09232,9.238725
